,id,pred_prob,pred_label
125,125,0.6384380488606431,1.0
126,126,0.24131204379626175,0.0
127,127,0.09045962447803366,0.0
128,128,0.32554408742542085,0.0
129,129,0.5789677747903355,1.0
130,130,0.27028667125402406,0.0
131,131,0.8140066687891785,1.0
132,132,0.16402574977412862,0.0
133,133,0.2908394811368358,0.0
134,134,0.5727856025761717,1.0
135,135,0.8489446394293233,1.0
136,136,0.12955783362843307,0.0
137,137,0.7221374610030102,1.0
138,138,0.8027225051304201,1.0
139,139,0.5852973880105125,1.0
140,140,0.8742364229292419,1.0
141,141,0.5499085403997154,1.0
142,142,0.8586956777258625,1.0
143,143,0.7230622154100491,1.0
144,144,0.8827964106829593,1.0
145,145,0.30227707749476024,0.0
146,146,0.5501132086595226,1.0
147,147,0.5013004228872737,1.0
148,148,0.856901485217099,1.0
149,149,0.8686038455288947,1.0
150,150,0.2702419410107772,0.0
151,151,0.8694629299738781,1.0
152,152,0.8498400175018561,1.0
153,153,0.2311350524748691,0.0
154,154,0.43167728075546374,0.0
155,155,0.8638107479219016,1.0
156,156,0.3966641178723751,0.0
157,157,0.19434708590192007,0.0
158,158,0.18130970530772883,0.0
159,159,0.3790701654341363,0.0
160,160,0.8625285734968057,1.0
161,161,0.8064894245228713,1.0
162,162,0.48813502726723745,0.0
163,163,0.8219915031552261,1.0
164,164,0.3848313418819518,0.0
165,165,0.8588518212508744,1.0
166,166,0.2244644898442395,0.0
167,167,0.07848023337584897,0.0
168,168,0.589275814970299,1.0
169,169,0.19046559652605777,0.0
170,170,0.2690323366978117,0.0
171,171,0.3361416131051239,0.0
172,172,0.8597810274768384,1.0
173,173,0.6172152648590656,1.0
174,174,0.8415681743260011,1.0
175,175,0.8962136905873868,1.0
176,176,0.36861393442039925,0.0
177,177,0.27861250162187906,0.0
178,178,0.8150179319505009,1.0
179,179,0.6773490463589722,1.0
180,180,0.22555085523610702,0.0
181,181,0.7048183316095896,1.0
182,182,0.8193991447248801,1.0
183,183,0.3301132244306826,0.0
184,184,0.7468819794391646,1.0
185,185,0.2903803608214742,0.0
186,186,0.2096695125070649,0.0
187,187,0.7720668832253714,1.0
188,188,0.4273451536808378,0.0
189,189,0.8745471270954743,1.0
190,190,0.5876111500331371,1.0
191,191,0.3809226291917347,0.0
192,192,0.10308256257408129,0.0
193,193,0.39817439652171704,0.0
194,194,0.8138256985993688,1.0
195,195,0.5771782595421031,1.0
196,196,0.5056498217546608,1.0
197,197,0.21400549100780225,0.0
198,198,0.4454595765532001,0.0
199,199,0.6306632927601119,1.0
200,200,0.48197196198292364,0.0
201,201,0.13256315943560848,0.0
202,202,0.2832866864976364,0.0
203,203,0.8243066100331709,1.0
204,204,0.4197433253588737,0.0
205,205,0.3829714966976246,0.0
206,206,0.2515079370642702,0.0
207,207,0.45550307808441115,0.0
208,208,0.5051876646771495,1.0
209,209,0.4108404163121543,0.0
210,210,0.8572038835293523,1.0
211,211,0.6049419460531436,1.0
212,212,0.8704010541987921,1.0
213,213,0.8604536467278491,1.0
214,214,0.6160323886988053,1.0
215,215,0.2932344256049245,0.0
216,216,0.1762852568245024,0.0
217,217,0.843920873043384,1.0
218,218,0.12633433083927822,0.0
219,219,0.29919096467956513,0.0
220,220,0.18573720035565816,0.0
221,221,0.39243510539856485,0.0
222,222,0.5947653000339809,1.0
223,223,0.2573826743677968,0.0
224,224,0.291364510821484,0.0
225,225,0.23118024581265562,0.0
226,226,0.5735609533273438,1.0
227,227,0.8598246686079705,1.0
228,228,0.6682398609043245,1.0
229,229,0.7902988092520231,1.0
230,230,0.2486273526396387,0.0
231,231,0.21875364610026532,0.0
232,232,0.5564143208996789,1.0
233,233,0.8175285835887904,1.0
234,234,0.3113194791351885,0.0
235,235,0.5319942385138587,1.0
236,236,0.3732416157609669,0.0
237,237,0.8123864583704681,1.0
238,238,0.5251043781510041,1.0
239,239,0.42329193363298623,0.0
240,240,0.23592564579837505,0.0
241,241,0.8244934553663072,1.0
242,242,0.5172335090500702,1.0
243,243,0.1682904715695795,0.0
244,244,0.5336557013112548,1.0
245,245,0.320749019675078,0.0
246,246,0.5771626442642581,1.0
247,247,0.6945717875023316,1.0
248,248,0.27002095423399297,0.0
249,249,0.32822134869296915,0.0
250,250,0.5492229211467633,1.0
251,251,0.8013778762551093,1.0
252,252,0.13899874152184774,0.0
253,253,0.2059220577400343,0.0
254,254,0.2129150181924461,0.0
255,255,0.2644376569299519,0.0
256,256,0.3533795147695562,0.0
257,257,0.4685602871994284,0.0
258,258,0.8795659159236406,1.0
259,259,0.33486331742378056,0.0
260,260,0.0723800932266808,0.0
261,261,0.33525321831360844,0.0
262,262,0.8188672690746414,1.0
263,263,0.16733604670665347,0.0
264,264,0.42527571866767105,0.0
265,265,0.6297109926491249,1.0
266,266,0.1800398473954866,0.0
267,267,0.5335443989609443,1.0
268,268,0.8519978074657699,1.0
269,269,0.13120133408857335,0.0
270,270,0.8361309405358976,1.0
271,271,0.27448107555795465,0.0
272,272,0.8616204423628704,1.0
273,273,0.05753583967467943,0.0
274,274,0.3485236260336757,0.0
275,275,0.07245395427197425,0.0
276,276,0.8772932109739346,1.0
277,277,0.7737769196718831,1.0
278,278,0.5169267620927411,1.0
279,279,0.8272097253959978,1.0
280,280,0.48736723640965485,0.0
281,281,0.6927226584867519,1.0
282,282,0.13646959279308712,0.0
283,283,0.2828574345635907,0.0
284,284,0.3738933885166711,0.0
285,285,0.3559553501924016,0.0
286,286,0.4399940988735691,0.0
287,287,0.7912974957867357,1.0
288,288,0.867665309535922,1.0
289,289,0.881863570487041,1.0
290,290,0.500080455373758,1.0
291,291,0.3877928546525944,0.0
292,292,0.5623317854215415,1.0
293,293,0.26596600674322357,0.0
294,294,0.19243767355546812,0.0
295,295,0.27977457027420416,0.0
296,296,0.15467293008861183,0.0
297,297,0.2818869374184234,0.0
298,298,0.8235432229128783,1.0
299,299,0.85864280094229,1.0
300,300,0.2943353870914986,0.0
301,301,0.24644982258663733,0.0
302,302,0.24873120344421068,0.0
303,303,0.8528987051097312,1.0
304,304,0.145291625308475,0.0
305,305,0.8116289408344454,1.0
306,306,0.7401296323002906,1.0
307,307,0.15788353318410436,0.0
308,308,0.20447891299960574,0.0
309,309,0.5750314671321817,1.0
310,310,0.33512624923960077,0.0
311,311,0.5898674798695251,1.0
312,312,0.528889048834905,1.0
313,313,0.1810070821601676,0.0
314,314,0.8947675686943382,1.0
315,315,0.8792248328412008,1.0
316,316,0.6775284348529087,1.0
317,317,0.8273439929848366,1.0
318,318,0.36796424245511206,0.0
319,319,0.16945293967348474,0.0
320,320,0.12977925355423442,0.0
321,321,0.81306193622907,1.0
322,322,0.8172068957650461,1.0
323,323,0.81732305096089,1.0
324,324,0.4391813542345309,0.0
325,325,0.29079862159957437,0.0
326,326,0.5189176803827584,1.0
327,327,0.624100330264677,1.0
328,328,0.27606858634669584,0.0
329,329,0.8162101067488778,1.0
330,330,0.8617768975755495,1.0
331,331,0.5331339545656917,1.0
332,332,0.3474943165674035,0.0
333,333,0.22108373954277155,0.0
334,334,0.8959337091955857,1.0
335,335,0.34700204427683423,0.0
336,336,0.15976639082682753,0.0
337,337,0.7995637716981556,1.0
338,338,0.19792396305770327,0.0
339,339,0.49102254917372945,0.0
340,340,0.7564716330613841,1.0
341,341,0.18391488321882254,0.0
342,342,0.15813026157550686,0.0
343,343,0.37471093448383364,0.0
344,344,0.8241316841053055,1.0
345,345,0.32334711034206165,0.0
346,346,0.062029175444586006,0.0
347,347,0.19503434982260948,0.0
348,348,0.8322472027214322,1.0
349,349,0.8951305795407445,1.0
350,350,0.39347292417960855,0.0
351,351,0.296987361170782,0.0
352,352,0.5342396778769387,1.0
353,353,0.22719744008097897,0.0
354,354,0.16487176222228644,0.0
355,355,0.8626556938383059,1.0
356,356,0.23618499871323417,0.0
357,357,0.5189500582688009,1.0
358,358,0.09767680652099976,0.0
359,359,0.11541437902567553,0.0
360,360,0.23191220828851122,0.0
361,361,0.6242326726683785,1.0
362,362,0.40580107784148756,0.0
363,363,0.32023162793483106,0.0
364,364,0.8253120903426459,1.0
365,365,0.7927958619268263,1.0
366,366,0.51135348543938,1.0
367,367,0.8672947860679452,1.0
368,368,0.8365110109152203,1.0
369,369,0.25574439658164416,0.0
370,370,0.17771126467015577,0.0
371,371,0.8434900001949244,1.0
372,372,0.5462920388727253,1.0
373,373,0.18554854331251386,0.0
374,374,0.4995777990536579,0.0
375,375,0.5989925227827548,1.0
376,376,0.8239344812401994,1.0
377,377,0.45284212066209606,0.0
378,378,0.8669108884709521,1.0
379,379,0.27351994852695716,0.0
380,380,0.27607472684840934,0.0
381,381,0.04135132604577503,0.0
382,382,0.8711277581171551,1.0
383,383,0.8358463989831835,1.0
384,384,0.4431769262703413,0.0
385,385,0.2557628902127216,0.0
386,386,0.12950999855448192,0.0
387,387,0.23935407430812738,0.0
388,388,0.10693573040205488,0.0
389,389,0.37360729856677677,0.0
390,390,0.8489582005493983,1.0
391,391,0.882767479359303,1.0
392,392,0.2538350928937441,0.0
393,393,0.13449096633546798,0.0
394,394,0.2512379454702548,0.0
395,395,0.425667773602197,0.0
396,396,0.8734838685982509,1.0
397,397,0.8782484521940301,1.0
398,398,0.233022546756071,0.0
399,399,0.8355506067410827,1.0
400,400,0.16057014979745476,0.0
401,401,0.3338614701438797,0.0
402,402,0.15329913416942384,0.0
403,403,0.1663834114212242,0.0
404,404,0.25763108369258797,0.0
405,405,0.42342257886229306,0.0
406,406,0.8016422621150313,1.0
407,407,0.7459900655770089,1.0
408,408,0.8868859063495786,1.0
409,409,0.5730038202142271,1.0
410,410,0.6288315373430936,1.0
411,411,0.08779838941751911,0.0
412,412,0.8632771796082271,1.0
413,413,0.23239782440699747,0.0
414,414,0.649297939470304,1.0
415,415,0.23264000925906342,0.0
416,416,0.8709277428192754,1.0
417,417,0.646397779158046,1.0
418,418,0.23933489061207275,0.0
419,419,0.2390975832448003,0.0
420,420,0.46944576479909383,0.0
421,421,0.5546217998541937,1.0
422,422,0.7152281091078165,1.0
423,423,0.8279327603355866,1.0
424,424,0.4513090524779002,0.0
425,425,0.2298379462249153,0.0
426,426,0.8553208408634825,1.0
427,427,0.056252421021523294,0.0
428,428,0.9158669231770158,1.0
429,429,0.14714219029289682,0.0
430,430,0.14897945655398775,0.0
431,431,0.23526131423233576,0.0
432,432,0.1680830656958428,0.0
433,433,0.7497145366846683,1.0
434,434,0.8991960833977536,1.0
435,435,0.2807065361812183,0.0
436,436,0.25443446129458425,0.0
437,437,0.2565152473947538,0.0
438,438,0.044418687406666726,0.0
439,439,0.08357765419675037,0.0
440,440,0.8693397416120592,1.0
441,441,0.18586810280498434,0.0
442,442,0.3352814292434919,0.0
443,443,0.14795597660811566,0.0
444,444,0.1393852991205819,0.0
445,445,0.34231862817226477,0.0
446,446,0.3723903206362835,0.0
447,447,0.358479559225444,0.0
448,448,0.21631611359546593,0.0
449,449,0.20109529172914786,0.0
450,450,0.26856441672009257,0.0
451,451,0.8567085326594275,1.0
452,452,0.7310017889247831,1.0
453,453,0.274376455408753,0.0
454,454,0.3031230633942591,0.0
455,455,0.43538694342322254,0.0
456,456,0.8521595016521692,1.0
457,457,0.1633230454025928,0.0
458,458,0.8456952622843497,1.0
459,459,0.5164208219177515,1.0
460,460,0.2616307641888327,0.0
461,461,0.24544086114238423,0.0
462,462,0.3299176556007298,0.0
463,463,0.4380616831181737,0.0
464,464,0.8666851971671747,1.0
465,465,0.16495904834111064,0.0
466,466,0.46179912876204465,0.0
467,467,0.44519023840525346,0.0
468,468,0.30020707074624825,0.0
469,469,0.7039259175377175,1.0
470,470,0.8441066729269978,1.0
471,471,0.4069081627282449,0.0
472,472,0.3475589864461134,0.0
473,473,0.49924348131545143,0.0
474,474,0.8028131352596242,1.0
475,475,0.22471640974382262,0.0
476,476,0.8026687978185254,1.0
477,477,0.1187145459411239,0.0
478,478,0.2990803705055107,0.0
479,479,0.8580071876384384,1.0
480,480,0.853775578333506,1.0
481,481,0.7463781802557826,1.0
482,482,0.3635424783847512,0.0
483,483,0.3194214382538305,0.0
484,484,0.8723583370060024,1.0
485,485,0.8885733197925796,1.0
486,486,0.80982751045453,1.0
487,487,0.8381251216690738,1.0
488,488,0.3431407403196619,0.0
489,489,0.0823468932429695,0.0
490,490,0.8604517239019379,1.0
491,491,0.8622434645475643,1.0
492,492,0.06898479257414361,0.0
493,493,0.5704693623043611,1.0
494,494,0.4626718436993543,0.0
495,495,0.26128492119169433,0.0
496,496,0.5545856644819405,1.0
497,497,0.8630262109028453,1.0
498,498,0.17725264352676778,0.0
499,499,0.5326272051022385,1.0
500,500,0.27167520226267405,0.0
501,501,0.3970993203122013,0.0
502,502,0.826684534223849,1.0
503,503,0.28563894652050426,0.0
504,504,0.8479891326864194,1.0
505,505,0.882523516209554,1.0
506,506,0.8630336201470763,1.0
507,507,0.8651416411849673,1.0
508,508,0.6337803786327063,1.0
509,509,0.8072442201175354,1.0
510,510,0.4229764556655426,0.0
511,511,0.368858540982932,0.0
512,512,0.8147472967620916,1.0
513,513,0.8801155764619709,1.0
514,514,0.2539151779853578,0.0
515,515,0.24468924969859035,0.0
516,516,0.8711474932179868,1.0
517,517,0.8579677734358878,1.0
518,518,0.6636498413965133,1.0
519,519,0.3573633188635457,0.0
520,520,0.8151006635581906,1.0
521,521,0.06045805806416024,0.0
522,522,0.271518206400015,0.0
523,523,0.202901637787619,0.0
524,524,0.5641024767972229,1.0
525,525,0.2467140517763504,0.0
526,526,0.1835934168423135,0.0
527,527,0.32836700291047666,0.0
528,528,0.6315887767701177,1.0
529,529,0.2953483926155983,0.0
530,530,0.7825068007143472,1.0
531,531,0.13636034325155372,0.0
532,532,0.852646939711337,1.0
533,533,0.5342826624513848,1.0
534,534,0.3117123685714883,0.0
535,535,0.8417568054095839,1.0
536,536,0.11784249109628993,0.0
537,537,0.32530674830735773,0.0
538,538,0.10880115749728916,0.0
539,539,0.27629410380636404,0.0
540,540,0.3276185884138971,0.0
541,541,0.8526312124813012,1.0
542,542,0.2944173496679763,0.0
543,543,0.3997062760077839,0.0
544,544,0.2768857497953746,0.0
545,545,0.51848233340765,1.0
546,546,0.19911868908687164,0.0
547,547,0.5754125054223806,1.0
548,548,0.14010792656532428,0.0
549,549,0.5475011858480006,1.0
550,550,0.4208797269256314,0.0
551,551,0.22558632966981695,0.0
552,552,0.48057585986883283,0.0
553,553,0.8621347546164605,1.0
554,554,0.46325388019213076,0.0
555,555,0.8272635964369012,1.0
556,556,0.4544095871367697,0.0
557,557,0.561300591337035,1.0
558,558,0.8818585864620473,1.0
559,559,0.8542109526683135,1.0
560,560,0.44943424272002475,0.0
561,561,0.23370780342899322,0.0
562,562,0.8626032236808459,1.0
563,563,0.8621405515651065,1.0
564,564,0.281198462649039,0.0
565,565,0.678843971581298,1.0
566,566,0.7364728920758443,1.0
567,567,0.26842356423322267,0.0
568,568,0.4480517507244161,0.0
569,569,0.11941301958469003,0.0
570,570,0.6524638105515979,1.0
571,571,0.5806982883925637,1.0
572,572,0.8039497458365428,1.0
573,573,0.2985153272815398,0.0
574,574,0.7222026870184668,1.0
575,575,0.7973349211214571,1.0
576,576,0.8792455268232673,1.0
577,577,0.547168074436873,1.0
578,578,0.15160968314906986,0.0
579,579,0.2275378717882563,0.0
580,580,0.2475640265324008,0.0
581,581,0.2697144660631564,0.0
582,582,0.22990800435324277,0.0
583,583,0.45349799290767934,0.0
584,584,0.5596370491180336,1.0
585,585,0.5632821346282414,1.0
586,586,0.8332565647674905,1.0
587,587,0.10360128765599866,0.0
588,588,0.42044371097450184,0.0
589,589,0.2878259819673697,0.0
590,590,0.24695300044649682,0.0
591,591,0.4851637119449833,0.0
592,592,0.4573719238643741,0.0
593,593,0.532937648711872,1.0
594,594,0.3877928546525944,0.0
595,595,0.748617525181894,1.0
596,596,0.6248410380216268,1.0
597,597,0.35881584161341007,0.0
598,598,0.5787753512376643,1.0
599,599,0.8464131810197806,1.0
600,600,0.08857728695953027,0.0
601,601,0.147961314208217,0.0
602,602,0.8702683712537637,1.0
603,603,0.2215363189709568,0.0
604,604,0.8792479860172631,1.0
605,605,0.25213278967839087,0.0
606,606,0.5397992921676068,1.0
607,607,0.3390283374621401,0.0
608,608,0.3714535715194217,0.0
609,609,0.3127973356128233,0.0
610,610,0.4847406774038819,0.0
611,611,0.2516825194697564,0.0
612,612,0.7856470880921376,1.0
613,613,0.10951137106832243,0.0
614,614,0.313220917410939,0.0
615,615,0.27940216157429293,0.0
616,616,0.4491040845906803,0.0
617,617,0.18606580607821793,0.0
618,618,0.6719861798845057,1.0
619,619,0.18937842480709238,0.0
620,620,0.35229762437315837,0.0
621,621,0.8218437711977506,1.0
622,622,0.5937851289329839,1.0
623,623,0.5001071292231759,1.0
624,624,0.4509862340114402,0.0
625,625,0.5148453425571335,1.0
626,626,0.7486375283573168,1.0
627,627,0.6282262828615868,1.0
628,628,0.6096115969287355,1.0
629,629,0.6568803434395221,1.0
630,630,0.388734227105382,0.0
631,631,0.3889248698597046,0.0
632,632,0.8172180977853385,1.0
633,633,0.5251816833800521,1.0
634,634,0.4040503397479944,0.0
635,635,0.07608633265540683,0.0
636,636,0.3167768987181253,0.0
637,637,0.17529717463808714,0.0
638,638,0.8011076935618018,1.0
639,639,0.4725113103292919,0.0
640,640,0.8529371254448974,1.0
641,641,0.8167629395893501,1.0
642,642,0.16545681259240647,0.0
643,643,0.19947506942803092,0.0
644,644,0.36373348294940344,0.0
645,645,0.32470360168542617,0.0
646,646,0.17257403277552325,0.0
647,647,0.8008250200868904,1.0
648,648,0.2296366585035089,0.0
649,649,0.8715768143359872,1.0
650,650,0.13453531263292628,0.0
651,651,0.1446230595057329,0.0
652,652,0.8138033918471033,1.0
653,653,0.40629004275331254,0.0
654,654,0.45556611278598896,0.0
655,655,0.5818707559797314,1.0
656,656,0.8674809727978039,1.0
657,657,0.8518198419017915,1.0
658,658,0.7562228965590937,1.0
659,659,0.7583243885995173,1.0
660,660,0.1703833321846707,0.0
661,661,0.37290545287558924,0.0
662,662,0.49977648431780886,0.0
663,663,0.22409023742651887,0.0
664,664,0.2028730952383248,0.0
665,665,0.14688402105723375,0.0
666,666,0.33086014067315606,0.0
667,667,0.6500605388755223,1.0
668,668,0.33481928712423953,0.0
669,669,0.6089867055629161,1.0
670,670,0.8620210838812422,1.0
671,671,0.8122301497671811,1.0
672,672,0.8687633464439668,1.0
673,673,0.255740831921768,0.0
674,674,0.24266236412186165,0.0
675,675,0.22557222520012707,0.0
676,676,0.8613293923197483,1.0
677,677,0.5871840724995574,1.0
678,678,0.0794765536078677,0.0
679,679,0.22490390035232383,0.0
680,680,0.33796283643572955,0.0
681,681,0.1846757925236306,0.0
682,682,0.2594355806931895,0.0
683,683,0.27707552438445204,0.0
684,684,0.19749640124164575,0.0
685,685,0.607412105233228,1.0
686,686,0.122685566873794,0.0
687,687,0.2567173040367893,0.0
688,688,0.36877677157369015,0.0
689,689,0.5831769506688624,1.0
690,690,0.8224667661193621,1.0
691,691,0.8424305138088748,1.0
692,692,0.5497317799025878,1.0
693,693,0.25751699828309516,0.0
694,694,0.24018867601681332,0.0
695,695,0.8877869617545582,1.0
696,696,0.14728432209381787,0.0
697,697,0.1257176207256644,0.0
698,698,0.0904384835567007,0.0
699,699,0.8323307008447197,1.0
700,700,0.3453597758315673,0.0
701,701,0.1445868421233642,0.0
702,702,0.267114937878528,0.0
703,703,0.37543399228136365,0.0
704,704,0.11709802132323491,0.0
705,705,0.4089217796614213,0.0
706,706,0.7053224008305725,1.0
707,707,0.8546636761761282,1.0
708,708,0.3339570834912918,0.0
709,709,0.3786832370339626,0.0
710,710,0.814869583439318,1.0
711,711,0.35443388055194447,0.0
712,712,0.1160961164625337,0.0
713,713,0.24353772170142354,0.0
714,714,0.8161976919864934,1.0
715,715,0.8746495750436996,1.0
716,716,0.5680287881693188,1.0
717,717,0.4472904622740752,0.0
718,718,0.8341618697279274,1.0
719,719,0.1383743806441084,0.0
720,720,0.488487815511076,0.0
721,721,0.595427013094418,1.0
722,722,0.33885382289798915,0.0
723,723,0.10590933611959129,0.0
724,724,0.21748667295665247,0.0
725,725,0.12834389706014243,0.0
726,726,0.6872843784015219,1.0
727,727,0.857156819652868,1.0
728,728,0.19700290148513883,0.0
729,729,0.35508956300370065,0.0
730,730,0.1355014333875786,0.0
731,731,0.514039853458343,1.0
732,732,0.30221319375421507,0.0
733,733,0.8278225162257746,1.0
734,734,0.3617433796538224,0.0
735,735,0.36339109701081523,0.0
736,736,0.33831590897503483,0.0
737,737,0.2699974737346156,0.0
738,738,0.10191207020391299,0.0
739,739,0.7649971858783309,1.0
740,740,0.4153870254916969,0.0
741,741,0.8692940244347791,1.0
742,742,0.8386117127747826,1.0
743,743,0.3172492176433579,0.0
744,744,0.8063947032020622,1.0
745,745,0.8722283955083875,1.0
746,746,0.580170048938567,1.0
747,747,0.6649657482125456,1.0
748,748,0.5226423731021481,1.0
749,749,0.8590198700752417,1.0
750,750,0.6528598236440688,1.0
751,751,0.39037218274741864,0.0
752,752,0.8515136104633763,1.0
753,753,0.1383743806441084,0.0
754,754,0.35618450353354464,0.0
755,755,0.5364161447019475,1.0
756,756,0.28230016834601135,0.0
757,757,0.24816030631321345,0.0
758,758,0.8879203519621865,1.0
759,759,0.5956296396190691,1.0
760,760,0.8837371371622837,1.0
761,761,0.8498722193120936,1.0
762,762,0.8697119135107363,1.0
763,763,0.860882725220266,1.0
764,764,0.4784921503352984,0.0
765,765,0.8729583688427329,1.0
766,766,0.4518644494469546,0.0
767,767,0.860206378368441,1.0
768,768,0.2024496301392974,0.0
769,769,0.5644515610519142,1.0
770,770,0.5993587819314345,1.0
771,771,0.20057251481164584,0.0
772,772,0.868880411586197,1.0
773,773,0.37339708089440193,0.0
774,774,0.4983092283614693,0.0
775,775,0.5331339545656917,1.0
776,776,0.681769473678868,1.0
777,777,0.32371183117595015,0.0
778,778,0.3586707684837103,0.0
779,779,0.8153787178271629,1.0
780,780,0.5550485320956242,1.0
781,781,0.5029565292894087,1.0
782,782,0.7510461914414608,1.0
783,783,0.39298685899890917,0.0
784,784,0.2706542835995497,0.0
785,785,0.21362029155670031,0.0
786,786,0.45003037129217466,0.0
787,787,0.3932097861024505,0.0
788,788,0.24321593848671863,0.0
789,789,0.8111527837818995,1.0
790,790,0.8046882697927542,1.0
791,791,0.44469748849806157,0.0
792,792,0.0506234486106589,0.0
793,793,0.7842948187814931,1.0
794,794,0.8359839403874157,1.0
795,795,0.13571364709451997,0.0
796,796,0.3637112462772168,0.0
797,797,0.11969852388183899,0.0
798,798,0.37542361656259315,0.0
799,799,0.7830128243563885,1.0
800,800,0.4505678764541231,0.0
801,801,0.7866471320688335,1.0
802,802,0.8417831723389297,1.0
803,803,0.3065908555437227,0.0
804,804,0.8243988820527197,1.0
805,805,0.17595520740985843,0.0
806,806,0.3920450615037788,0.0
807,807,0.7877415063771412,1.0
808,808,0.11415208219563437,0.0
809,809,0.8116532362721693,1.0
810,810,0.5868640054066678,1.0
811,811,0.7695624708874269,1.0
812,812,0.6583990216685289,1.0
813,813,0.3843921184092549,0.0
814,814,0.3671640902849669,0.0
815,815,0.17093545934117652,0.0
816,816,0.08372875193658533,0.0
817,817,0.39896870571355714,0.0
818,818,0.3362749130539885,0.0
819,819,0.8231504330429325,1.0
820,820,0.2673418391390352,0.0
821,821,0.2346196434010029,0.0
822,822,0.2702419410107772,0.0
823,823,0.7167947974057267,1.0
824,824,0.1381209049866563,0.0
